SubmissionDate,start,date_of_collection,cluster,village,house,position,on,off,AnophelesF,CulesF,AedesF,AnophelesM,CulexM,AedesM,comments_house,meta-instanceID,KEY,SubmitterID,SubmitterName,AttachmentsPresent,AttachmentsExpected,Status,ReviewState,DeviceID,Edits,FormVersion
2023-11-15T13:47:42.009Z,2023-11-15T09:20:57.581Z,14/11/2023,bubaque,Bub_bidjana,7,inside,19:02:00.000Z,22:03:00.000Z,3,3,0,0,0,0,0,uuid:14fb7344-6061-4f41-8d38-854085953d07,uuid:14fb7344-6061-4f41-8d38-854085953d07,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:41.521Z,2023-11-15T09:18:51.966Z,14/11/2023,bubaque,Bub_bidjana,6,inside,19:10:00.000Z,22:13:00.000Z,2,3,1,0,0,0,0,uuid:1af6ad1f-bd7d-42c9-a96f-9c323cd2e057,uuid:1af6ad1f-bd7d-42c9-a96f-9c323cd2e057,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:41.006Z,2023-11-15T09:16:59.184Z,14/11/2023,bubaque,Bub_bidjana,2,inside,19:09:00.000Z,22:13:00.000Z,0,1,0,0,0,0,0,uuid:c14259a6-3b10-4728-9799-18778e9fd39b,uuid:c14259a6-3b10-4728-9799-18778e9fd39b,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:40.521Z,2023-11-15T09:15:19.986Z,14/11/2023,bubaque,Bub_bidjana,9,inside,19:08:00.000Z,22:16:00.000Z,0,2,0,0,0,0,0,uuid:216ec3ba-fd79-4a9f-802c-3a8dcc88a703,uuid:216ec3ba-fd79-4a9f-802c-3a8dcc88a703,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:39.903Z,2023-11-15T09:13:32.956Z,14/11/2023,bubaque,Bub_bidjana,9,outside,19:33:00.000Z,22:14:00.000Z,1,1,0,0,0,0,0,uuid:fa5a3514-5d26-40c9-b796-8951260c3ab7,uuid:fa5a3514-5d26-40c9-b796-8951260c3ab7,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:39.411Z,2023-11-15T09:11:49.412Z,14/11/2023,bubaque,Bub_bidjana,4,inside,19:08:00.000Z,22:04:00.000Z,0,3,0,0,0,0,0,uuid:9a27d9ca-c19a-43de-914f-f1ebadd3ca83,uuid:9a27d9ca-c19a-43de-914f-f1ebadd3ca83,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:38.898Z,2023-11-15T09:09:57.976Z,14/11/2023,bubaque,Bub_bidjana,8,inside,19:05:00.000Z,22:08:00.000Z,0,4,0,0,0,0,0,uuid:98cf5a57-1b24-499d-a113-b1becba67895,uuid:98cf5a57-1b24-499d-a113-b1becba67895,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:38.413Z,2023-11-15T09:08:06.691Z,14/11/2023,bubaque,Bub_bidjana,6,outside,19:32:00.000Z,22:15:00.000Z,1,3,0,0,0,0,0,uuid:46a6fd8c-54a2-4a03-9af6-e720ec003c00,uuid:46a6fd8c-54a2-4a03-9af6-e720ec003c00,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:37.918Z,2023-11-15T09:06:16.061Z,14/11/2023,bubaque,Bub_bidjana,9,outside,04:16:00.000Z,07:19:00.000Z,0,0,0,0,0,0,0,uuid:3ad530a3-3eba-46f2-bb45-60fe487f3260,uuid:3ad530a3-3eba-46f2-bb45-60fe487f3260,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:37.414Z,2023-11-15T09:04:18.915Z,14/11/2023,bubaque,Bub_bidjana,7,outside,19:29:00.000Z,22:00:00.000Z,1,0,0,0,0,0,0,uuid:be8c2b8e-ca5f-45de-a7be-4bcab109112e,uuid:be8c2b8e-ca5f-45de-a7be-4bcab109112e,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:36.918Z,2023-11-15T09:02:16.257Z,14/11/2023,bubaque,Bub_bidjana,2,outside,19:31:00.000Z,22:15:00.000Z,0,1,0,0,0,0,0,uuid:edce6f97-d880-4b5e-8ae0-700bc04364f4,uuid:edce6f97-d880-4b5e-8ae0-700bc04364f4,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:36.406Z,2023-11-15T09:00:07.756Z,14/11/2023,bubaque,Bub_bidjana,5,inside,19:11:00.000Z,21:11:00.000Z,0,0,0,0,0,0,0,uuid:bce1a2b3-6596-4e14-be01-2fe1c3467b57,uuid:bce1a2b3-6596-4e14-be01-2fe1c3467b57,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:35.870Z,2023-11-15T08:58:10.115Z,14/11/2023,bubaque,Bub_bidjana,2,inside,22:14:00.000Z,07:18:00.000Z,1,0,0,0,0,0,0,uuid:8ebcf0e5-778f-4746-ae1f-05f6c1f2a5b2,uuid:8ebcf0e5-778f-4746-ae1f-05f6c1f2a5b2,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:35.344Z,2023-11-15T08:56:07.850Z,14/11/2023,bubaque,Bub_bidjana,1,outside,04:03:00.000Z,07:03:00.000Z,0,0,0,0,0,0,0,uuid:32a5184e-2ed1-47ee-b6b4-2754ed726b6e,uuid:32a5184e-2ed1-47ee-b6b4-2754ed726b6e,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:34.860Z,2023-11-15T08:53:38.891Z,14/11/2023,bubaque,Bub_bidjana,6,outside,04:08:00.000Z,07:09:00.000Z,0,0,0,0,0,0,0,uuid:916469e5-0a9d-4b14-a416-8f680d6abba8,uuid:916469e5-0a9d-4b14-a416-8f680d6abba8,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:34.334Z,2023-11-15T08:51:31.623Z,14/11/2023,bubaque,Bub_bidjana,7,outside,04:04:00.000Z,07:05:00.000Z,0,0,0,0,0,0,0,uuid:6b10a9f5-03e7-45f7-b658-20818dd24985,uuid:6b10a9f5-03e7-45f7-b658-20818dd24985,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:33.824Z,2023-11-15T08:48:40.577Z,14/11/2023,bubaque,Bub_bidjana,8,outside,04:06:00.000Z,07:07:00.000Z,0,0,0,0,0,0,0,uuid:57db89cf-5439-44f7-9155-81e762c345ff,uuid:57db89cf-5439-44f7-9155-81e762c345ff,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:33.290Z,2023-11-15T08:44:05.382Z,14/11/2023,bubaque,Bub_bidjana,,farmland,19:19:00.000Z,07:29:00.000Z,1,1,0,0,0,0,0,uuid:1b1574ec-04d2-4908-8c8e-32579d347efa,uuid:1b1574ec-04d2-4908-8c8e-32579d347efa,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:32.771Z,2023-11-15T08:40:31.087Z,14/11/2023,bubaque,Bub_bidjana,9,inside,22:16:00.000Z,07:04:00.000Z,5,2,0,0,0,0,0,uuid:d0aed6a7-dce3-49dc-a7f0-243bab643c02,uuid:d0aed6a7-dce3-49dc-a7f0-243bab643c02,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:32.280Z,2023-11-15T08:34:38.638Z,14/11/2023,bubaque,Bub_bidjana,8,inside,22:08:00.000Z,07:14:00.000Z,0,1,0,0,0,0,O,uuid:ff6457cf-4000-423a-aa92-80b2e2054a1d,uuid:ff6457cf-4000-423a-aa92-80b2e2054a1d,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
2023-11-15T13:47:31.676Z,2023-11-14T17:12:59.820Z,13/11/2023,bubaque,Bub_bidjana,9,outside,10:08:00.000Z,17:03:00.000Z,0,0,0,0,0,0,NA,uuid:6fb797bd-8ea1-49fb-86e3-f4f6e3c66564,uuid:6fb797bd-8ea1-49fb-86e3-f4f6e3c66564,704,Assistente,1,1,,,collect:E7vzJqYmDdFPwrom,0,51123[encrypted:AYulSYYW]
